strategy,variant,timeframe,window_size_months,start_month,end_month,net_pnl,final_equity,n_trades,n_trades_used,liquidated,fail_strict,fail_meaningful
stoch,bidirectional,4h,12,2023-10,2024-09,3877.9999,13878.0,79,79,False,False,False
stoch,bidirectional,4h,12,2024-01,2024-12,1516.1015,11516.1,79,79,False,False,False
stoch,bidirectional,4h,12,2024-04,2025-03,-4126.9615,5873.04,80,80,False,True,True
stoch,bidirectional,4h,12,2024-07,2025-06,-1819.9497,8180.05,76,76,False,True,True
stoch,bidirectional,4h,12,2024-10,2025-09,-2821.1376,7178.86,71,71,False,True,True
stoch,bidirectional,4h,12,2025-01,2025-12,-2148.1564,7851.84,69,69,False,True,True
stoch,bidirectional,4h,12,2025-04,2026-03,-3016.6482,6983.35,71,71,False,True,True
stoch,bidirectional,4h,15,2021-01,2022-03,8526.4074,18526.41,80,80,False,False,False
stoch,bidirectional,4h,15,2021-04,2022-06,12078.7901,22078.79,80,80,False,False,False
stoch,bidirectional,4h,15,2021-07,2022-09,6271.8254,16271.83,81,81,False,False,False
stoch,bidirectional,4h,15,2021-10,2022-12,3477.4774,13477.48,89,89,False,False,False
stoch,bidirectional,4h,15,2022-01,2023-03,8305.676,18305.68,95,95,False,False,False
stoch,bidirectional,4h,15,2022-04,2023-06,3276.6004,13276.6,94,94,False,False,False
stoch,bidirectional,4h,15,2022-07,2023-09,-750.8774,9249.12,93,93,False,True,True
stoch,bidirectional,4h,15,2022-10,2023-12,5119.6172,15119.62,94,94,False,False,False
stoch,bidirectional,4h,15,2023-01,2024-03,11445.5785,21445.58,92,92,False,False,False
stoch,bidirectional,4h,15,2023-04,2024-06,232.1665,10232.17,88,88,False,False,False
stoch,bidirectional,4h,15,2023-07,2024-09,2309.4009,12309.4,95,95,False,False,False
stoch,bidirectional,4h,15,2023-10,2024-12,1996.1984,11996.2,100,100,False,False,False
stoch,bidirectional,4h,15,2024-01,2025-03,-1720.9223,8279.08,99,99,False,True,True
stoch,bidirectional,4h,15,2024-04,2025-06,-3385.087,6614.91,94,94,False,True,True
stoch,bidirectional,4h,15,2024-07,2025-09,-1236.191,8763.81,93,93,False,True,True
stoch,bidirectional,4h,15,2024-10,2025-12,-3716.6464,6283.35,90,90,False,True,True
stoch,bidirectional,4h,15,2025-01,2026-03,-4549.7476,5450.25,91,91,False,True,True
stoch,bidirectional,4h,18,2021-01,2022-06,15807.1819,25807.18,97,97,False,False,False
stoch,bidirectional,4h,18,2021-04,2022-09,3923.9526,13923.95,100,100,False,False,False
stoch,bidirectional,4h,18,2021-07,2022-12,5731.4615,15731.46,102,102,False,False,False
stoch,bidirectional,4h,18,2021-10,2023-03,11334.5286,21334.53,111,111,False,False,False
stoch,bidirectional,4h,18,2022-01,2023-06,7250.3338,17250.33,110,110,False,False,False
stoch,bidirectional,4h,18,2022-04,2023-09,2511.4904,12511.49,110,110,False,False,False
stoch,bidirectional,4h,18,2022-07,2023-12,-178.5136,9821.49,114,114,False,True,True
stoch,bidirectional,4h,18,2022-10,2024-03,11317.9592,21317.96,113,113,False,False,False
stoch,bidirectional,4h,18,2023-01,2024-06,7157.7323,17157.73,110,110,False,False,False
stoch,bidirectional,4h,18,2023-04,2024-09,1590.8022,11590.8,110,110,False,False,False
stoch,bidirectional,4h,18,2023-07,2024-12,640.2951,10640.3,116,116,False,False,False
stoch,bidirectional,4h,18,2023-10,2025-03,-1375.7743,8624.23,120,120,False,True,True
stoch,bidirectional,4h,18,2024-01,2025-06,-675.1203,9324.88,113,113,False,True,True
stoch,bidirectional,4h,18,2024-04,2025-09,-2913.0223,7086.98,111,111,False,True,True
stoch,bidirectional,4h,18,2024-07,2025-12,-2329.4099,7670.59,112,112,False,True,True
stoch,bidirectional,4h,18,2024-10,2026-03,-5638.494,4361.51,112,112,False,True,True
stoch,bidirectional,4h,21,2021-01,2022-09,6275.2568,16275.26,117,117,False,False,False
stoch,bidirectional,4h,21,2021-04,2022-12,3461.5581,13461.56,121,121,False,False,False
stoch,bidirectional,4h,21,2021-07,2023-03,14902.5322,24902.53,124,124,False,False,False
stoch,bidirectional,4h,21,2021-10,2023-06,10104.5698,20104.57,126,126,False,False,False
stoch,bidirectional,4h,21,2022-01,2023-09,6256.2237,16256.22,126,126,False,False,False
stoch,bidirectional,4h,21,2022-04,2023-12,3285.7394,13285.74,131,131,False,False,False
stoch,bidirectional,4h,21,2022-07,2024-03,3847.8404,13847.84,133,133,False,False,False
stoch,bidirectional,4h,21,2022-10,2024-06,7055.6293,17055.63,131,131,False,False,False
stoch,bidirectional,4h,21,2023-01,2024-09,9435.9504,19435.95,132,132,False,False,False
stoch,bidirectional,4h,21,2023-04,2024-12,19.1356,10019.14,131,131,False,False,False
stoch,bidirectional,4h,21,2023-07,2025-03,-2350.5511,7649.45,136,136,False,True,True
stoch,bidirectional,4h,21,2023-10,2025-06,-286.3736,9713.63,134,134,False,True,True
stoch,bidirectional,4h,21,2024-01,2025-09,-9.6622,9990.34,130,130,False,True,False
stoch,bidirectional,4h,21,2024-04,2025-12,-3797.0692,6202.93,130,130,False,True,True
stoch,bidirectional,4h,21,2024-07,2026-03,-4675.5622,5324.44,134,134,False,True,True
stoch,bidirectional,4h,24,2021-01,2022-12,5734.7789,15734.78,138,138,False,False,False
stoch,bidirectional,4h,24,2021-04,2023-03,11309.3288,21309.33,143,143,False,False,False
stoch,bidirectional,4h,24,2021-07,2023-06,13466.8741,23466.87,139,139,False,False,False
stoch,bidirectional,4h,24,2021-10,2023-09,8945.9744,18945.97,142,142,False,False,False
stoch,bidirectional,4h,24,2022-01,2023-12,7262.2082,17262.21,147,147,False,False,False
stoch,bidirectional,4h,24,2022-04,2024-03,8732.2765,18732.28,150,150,False,False,False
stoch,bidirectional,4h,24,2022-07,2024-06,1079.0921,11079.09,151,151,False,False,False
stoch,bidirectional,4h,24,2022-10,2024-09,9320.2902,19320.29,153,153,False,False,False
stoch,bidirectional,4h,24,2023-01,2024-12,6800.513,16800.51,153,153,False,False,False
stoch,bidirectional,4h,24,2023-04,2025-03,-2797.1109,7202.89,151,151,False,True,True
stoch,bidirectional,4h,24,2023-07,2025-06,-1384.2829,8615.72,150,150,False,True,True
stoch,bidirectional,4h,24,2023-10,2025-09,406.8268,10406.83,151,151,False,False,False
stoch,bidirectional,4h,24,2024-01,2025-12,-1255.8813,8744.12,149,149,False,True,True
stoch,bidirectional,4h,24,2024-04,2026-03,-5694.3184,4305.68,152,152,False,True,True
stoch,bidirectional,4h,27,2021-01,2023-03,14907.7836,24907.78,160,160,False,False,False
stoch,bidirectional,4h,27,2021-04,2023-06,10080.8228,20080.82,158,158,False,False,False
stoch,bidirectional,4h,27,2021-07,2023-09,12114.5143,22114.51,155,155,False,False,False
stoch,bidirectional,4h,27,2021-10,2023-12,10118.4089,20118.41,163,163,False,False,False
stoch,bidirectional,4h,27,2022-01,2024-03,14338.9131,24338.91,166,166,False,False,False
stoch,bidirectional,4h,27,2022-04,2024-06,4986.93,14986.93,168,168,False,False,False
stoch,bidirectional,4h,27,2022-07,2024-09,2550.1833,12550.18,173,173,False,False,False
stoch,bidirectional,4h,27,2022-10,2024-12,6700.5358,16700.54,174,174,False,False,False
stoch,bidirectional,4h,27,2023-01,2025-03,2078.111,12078.11,173,173,False,False,False
stoch,bidirectional,4h,27,2023-04,2025-06,-1887.2515,8112.75,165,165,False,True,True
stoch,bidirectional,4h,27,2023-07,2025-09,-769.4333,9230.57,167,167,False,True,True
stoch,bidirectional,4h,27,2023-10,2025-12,-891.3461,9108.65,170,170,False,True,True
stoch,bidirectional,4h,27,2024-01,2026-03,-3930.3867,6069.61,171,171,False,True,True
stoch,bidirectional,4h,30,2021-01,2023-06,13471.8228,23471.82,175,175,False,False,False
stoch,bidirectional,4h,30,2021-04,2023-09,8923.5959,18923.6,174,174,False,False,False
stoch,bidirectional,4h,30,2021-07,2023-12,13483.0277,23483.03,176,176,False,False,False
stoch,bidirectional,4h,30,2021-10,2024-03,18366.0237,28366.02,182,182,False,False,False
stoch,bidirectional,4h,30,2022-01,2024-06,9472.5712,19472.57,184,184,False,False,False
stoch,bidirectional,4h,30,2022-04,2024-09,6976.9073,16976.91,190,190,False,False,False
stoch,bidirectional,4h,30,2022-07,2024-12,848.4284,10848.43,194,194,False,False,False
stoch,bidirectional,4h,30,2022-10,2025-03,2006.2361,12006.24,194,194,False,False,False
stoch,bidirectional,4h,30,2023-01,2025-06,3603.8019,13603.8,187,187,False,False,False
stoch,bidirectional,4h,30,2023-04,2025-09,-1308.2957,8691.7,182,182,False,True,True
stoch,bidirectional,4h,30,2023-07,2025-12,-1920.8767,8079.12,186,186,False,True,True
stoch,bidirectional,4h,30,2023-10,2026-03,-3677.3495,6322.65,192,192,False,True,True
stoch,bidirectional,4h,33,2021-01,2023-09,12119.1778,22119.18,191,191,False,False,False
stoch,bidirectional,4h,33,2021-04,2023-12,10094.6455,20094.65,195,195,False,False,False
stoch,bidirectional,4h,33,2021-07,2024-03,23109.9801,33109.98,195,195,False,False,False
stoch,bidirectional,4h,33,2021-10,2024-06,12694.4981,22694.5,200,200,False,False,False
stoch,bidirectional,4h,33,2022-01,2024-09,12058.1556,22058.16,206,206,False,False,False
stoch,bidirectional,4h,33,2022-04,2024-12,4674.9063,14674.91,211,211,False,False,False
stoch,bidirectional,4h,33,2022-07,2025-03,-2200.9213,7799.08,214,214,False,True,True
stoch,bidirectional,4h,33,2022-10,2025-06,3522.8478,13522.85,208,208,False,False,False
stoch,bidirectional,4h,33,2023-01,2025-09,4574.6197,14574.62,204,204,False,False,False
stoch,bidirectional,4h,33,2023-04,2025-12,-2392.5201,7607.48,201,201,False,True,True
stoch,bidirectional,4h,33,2023-07,2026-03,-4391.9844,5608.02,208,208,False,True,True
stoch,bidirectional,4h,36,2021-01,2023-12,13487.9797,23487.98,212,212,False,False,False
stoch,bidirectional,4h,36,2021-04,2024-03,18332.5185,28332.52,214,214,False,False,False
stoch,bidirectional,4h,36,2021-07,2024-06,16489.9441,26489.94,213,213,False,False,False
stoch,bidirectional,4h,36,2021-10,2024-09,15707.8927,25707.89,222,222,False,False,False
stoch,bidirectional,4h,36,2022-01,2024-12,9067.1576,19067.16,227,227,False,False,False
stoch,bidirectional,4h,36,2022-04,2025-03,549.9842,10549.98,231,231,False,False,False
stoch,bidirectional,4h,36,2022-07,2025-06,-1215.7521,8784.25,228,228,False,True,True
stoch,bidirectional,4h,36,2022-10,2025-09,4487.8884,14487.89,225,225,False,False,False
stoch,bidirectional,4h,36,2023-01,2025-12,2756.5461,12756.55,223,223,False,False,False
stoch,bidirectional,4h,36,2023-04,2026-03,-4719.3694,5280.63,223,223,False,True,True
stoch,bidirectional,4h,39,2021-01,2024-03,23116.9623,33116.96,231,231,False,False,False
stoch,bidirectional,4h,39,2021-04,2024-06,12667.6919,22667.69,232,232,False,False,False
stoch,bidirectional,4h,39,2021-07,2024-09,20007.3012,30007.3,235,235,False,False,False
stoch,bidirectional,4h,39,2021-10,2024-12,12222.0048,22222.0,243,243,False,False,False
stoch,bidirectional,4h,39,2022-01,2025-03,3707.6318,13707.63,247,247,False,False,False
stoch,bidirectional,4h,39,2022-04,2025-06,1882.6442,11882.64,245,245,False,False,False
stoch,bidirectional,4h,39,2022-07,2025-09,-588.8756,9411.12,245,245,False,True,True
stoch,bidirectional,4h,39,2022-10,2025-12,2680.6339,12680.63,244,244,False,False,False
stoch,bidirectional,4h,39,2023-01,2026-03,-1145.2138,8854.79,245,245,False,True,True
stoch,bidirectional,4h,42,2021-01,2024-06,16495.5302,26495.53,249,249,False,False,False
stoch,bidirectional,4h,42,2021-04,2024-09,15677.5272,25677.53,254,254,False,False,False
stoch,bidirectional,4h,42,2021-07,2024-12,15938.4306,25938.43,256,256,False,False,False
stoch,bidirectional,4h,42,2021-10,2025-03,5975.6932,15975.69,263,263,False,False,False
stoch,bidirectional,4h,42,2022-01,2025-06,5439.1616,15439.16,261,261,False,False,False
stoch,bidirectional,4h,42,2022-04,2025-09,2730.6338,12730.63,262,262,False,False,False
stoch,bidirectional,4h,42,2022-07,2025-12,-1762.8422,8237.16,264,264,False,True,True
stoch,bidirectional,4h,42,2022-10,2026-03,-1197.9072,8802.09,266,266,False,True,True
stoch,bidirectional,4h,45,2021-01,2024-09,20013.629,30013.63,271,271,False,False,False
stoch,bidirectional,4h,45,2021-04,2024-12,12195.7568,22195.76,275,275,False,False,False
stoch,bidirectional,4h,45,2021-07,2025-03,8647.4809,18647.48,276,276,False,False,False
stoch,bidirectional,4h,45,2021-10,2025-06,7993.7215,17993.72,277,277,False,False,False
stoch,bidirectional,4h,45,2022-01,2025-09,6540.9575,16540.96,278,278,False,False,False
stoch,bidirectional,4h,45,2022-04,2025-12,1142.5835,11142.58,281,281,False,False,False
stoch,bidirectional,4h,45,2022-07,2026-03,-4282.2868,5717.71,286,286,False,True,True
stoch,bidirectional,4h,48,2021-01,2024-12,15943.9005,25943.9,292,292,False,False,False
stoch,bidirectional,4h,48,2021-04,2025-03,5956.8231,15956.82,295,295,False,False,False
stoch,bidirectional,4h,48,2021-07,2025-06,11003.0059,21003.01,290,290,False,False,False
stoch,bidirectional,4h,48,2021-10,2025-09,9277.8202,19277.82,294,294,False,False,False
stoch,bidirectional,4h,48,2022-01,2025-12,4477.5981,14477.6,297,297,False,False,False
stoch,bidirectional,4h,48,2022-04,2026-03,-2265.5244,7734.48,303,303,False,True,True
stoch,bidirectional,4h,51,2021-01,2025-03,8651.4132,18651.41,312,312,False,False,False
stoch,bidirectional,4h,51,2021-04,2025-06,7972.4678,17972.47,309,309,False,False,False
stoch,bidirectional,4h,51,2021-07,2025-09,12501.8583,22501.86,307,307,False,False,False
stoch,bidirectional,4h,51,2021-10,2025-12,6873.0579,16873.06,313,313,False,False,False
stoch,bidirectional,4h,51,2022-01,2026-03,49.4315,10049.43,319,319,False,False,False
stoch,bidirectional,4h,54,2021-01,2025-06,11007.4349,21007.43,326,326,False,False,False
stoch,bidirectional,4h,54,2021-04,2025-09,9255.0498,19255.05,326,326,False,False,False
stoch,bidirectional,4h,54,2021-07,2025-12,9694.9216,19694.92,326,326,False,False,False
stoch,bidirectional,4h,54,2021-10,2026-03,1712.208,11712.21,335,335,False,False,False
stoch,bidirectional,4h,57,2021-01,2025-09,12506.6034,22506.6,343,343,False,False,False
stoch,bidirectional,4h,57,2021-04,2025-12,6853.1279,16853.13,345,345,False,False,False
stoch,bidirectional,4h,57,2021-07,2026-03,3670.967,13670.97,348,348,False,False,False
stoch,bidirectional,4h,60,2021-01,2025-12,9699.0748,19699.07,362,362,False,False,False
stoch,bidirectional,4h,60,2021-04,2026-03,1698.3738,11698.37,367,367,False,False,False
stoch,bidirectional,4h,63,2021-01,2026-03,3673.8499,13673.85,384,384,False,False,False
stoch,bidirectional,1D,3,2021-01,2021-03,10188.996,20189.0,3,3,False,False,False
stoch,bidirectional,1D,3,2021-04,2021-06,2932.6491,12932.65,1,1,False,False,False
stoch,bidirectional,1D,3,2021-07,2021-09,-458.2332,9541.77,2,2,False,True,True
stoch,bidirectional,1D,3,2021-10,2021-12,4.8176,10004.82,2,2,False,False,False
stoch,bidirectional,1D,3,2022-01,2022-03,-1344.836,8655.16,1,1,False,True,True
stoch,bidirectional,1D,3,2022-04,2022-06,5206.1741,15206.17,2,2,False,False,False
stoch,bidirectional,1D,3,2022-07,2022-09,-2476.838,7523.16,2,2,False,True,True
stoch,bidirectional,1D,3,2022-10,2022-12,-1712.8632,8287.14,2,2,False,True,True
stoch,bidirectional,1D,3,2023-01,2023-03,4953.6849,14953.68,3,3,False,False,False
stoch,bidirectional,1D,3,2023-04,2023-06,-2224.4545,7775.55,2,2,False,True,True
stoch,bidirectional,1D,3,2023-07,2023-09,880.4925,10880.49,1,1,False,False,False
stoch,bidirectional,1D,3,2023-10,2023-12,4357.8807,14357.88,3,3,False,False,False
stoch,bidirectional,1D,3,2024-01,2024-03,4996.7471,14996.75,3,3,False,False,False
stoch,bidirectional,1D,3,2024-04,2024-06,-2398.2522,7601.75,2,2,False,True,True
stoch,bidirectional,1D,3,2024-07,2024-09,-5306.1702,4693.83,5,5,False,True,True
stoch,bidirectional,1D,3,2024-10,2024-12,3205.5588,13205.56,4,4,False,False,False
stoch,bidirectional,1D,3,2025-01,2025-03,0.0,10000.0,0,0,False,True,False
stoch,bidirectional,1D,3,2025-04,2025-06,995.0955,10995.1,1,1,False,False,False
stoch,bidirectional,1D,3,2025-07,2025-09,-1549.8984,8450.1,4,4,False,True,True
stoch,bidirectional,1D,3,2025-10,2025-12,188.8074,10188.81,2,2,False,False,False
stoch,bidirectional,1D,3,2026-01,2026-03,120.0326,10120.03,2,2,False,False,False
stoch,bidirectional,1D,6,2021-01,2021-06,11576.478,21576.48,5,5,False,False,False
stoch,bidirectional,1D,6,2021-04,2021-09,-447.1146,9552.89,4,4,False,True,True
stoch,bidirectional,1D,6,2021-07,2021-12,-2344.2458,7655.75,5,5,False,True,True
stoch,bidirectional,1D,6,2021-10,2022-03,-74.3465,9925.65,4,4,False,True,False
stoch,bidirectional,1D,6,2022-01,2022-06,1070.1651,11070.17,4,4,False,False,False
stoch,bidirectional,1D,6,2022-04,2022-09,2849.9167,12849.92,5,5,False,False,False
stoch,bidirectional,1D,6,2022-07,2022-12,-2699.4586,7300.54,5,5,False,True,True
stoch,bidirectional,1D,6,2022-10,2023-03,1393.2235,11393.22,6,6,False,False,False
stoch,bidirectional,1D,6,2023-01,2023-06,2793.481,12793.48,6,6,False,False,False
stoch,bidirectional,1D,6,2023-04,2023-09,-2056.2408,7943.76,4,4,False,True,True
stoch,bidirectional,1D,6,2023-07,2023-12,4102.9141,14102.91,5,5,False,False,False
stoch,bidirectional,1D,6,2023-10,2024-03,14018.9684,24018.97,7,7,False,False,False
stoch,bidirectional,1D,6,2024-01,2024-06,-330.3552,9669.64,6,6,False,True,True
stoch,bidirectional,1D,6,2024-04,2024-09,-6011.4879,3988.51,8,8,False,True,True
stoch,bidirectional,1D,6,2024-07,2024-12,-3188.4384,6811.56,10,10,False,True,True
stoch,bidirectional,1D,6,2024-10,2025-03,5226.9619,15226.96,5,5,False,False,False
stoch,bidirectional,1D,6,2025-01,2025-06,-982.0227,9017.98,2,2,False,True,True
stoch,bidirectional,1D,6,2025-04,2025-09,-31.0784,9968.92,6,6,False,True,False
stoch,bidirectional,1D,6,2025-07,2025-12,-2115.9142,7884.09,7,7,False,True,True
stoch,bidirectional,1D,6,2025-10,2026-03,1738.2755,11738.28,5,5,False,False,False
stoch,bidirectional,1D,9,2021-01,2021-09,5937.7728,15937.77,8,8,False,False,False
stoch,bidirectional,1D,9,2021-04,2021-12,-2335.3248,7664.68,7,7,False,True,True
stoch,bidirectional,1D,9,2021-07,2022-03,-2404.8227,7595.18,7,7,False,True,True
stoch,bidirectional,1D,9,2021-10,2022-06,2695.1521,12695.15,7,7,False,False,False
stoch,bidirectional,1D,9,2022-01,2022-09,-645.2012,9354.8,7,7,False,True,True
stoch,bidirectional,1D,9,2022-04,2022-12,2469.6701,12469.67,8,8,False,False,False
stoch,bidirectional,1D,9,2022-07,2023-03,36.844,10036.84,9,9,False,False,False
stoch,bidirectional,1D,9,2022-10,2023-06,-252.6375,9747.36,9,9,False,True,True
stoch,bidirectional,1D,9,2023-01,2023-09,3070.2511,13070.25,8,8,False,False,False
stoch,bidirectional,1D,9,2023-04,2023-12,296.4231,10296.42,8,8,False,False,False
stoch,bidirectional,1D,9,2023-07,2024-03,13592.4407,23592.44,9,9,False,False,False
stoch,bidirectional,1D,9,2023-10,2024-06,5487.0181,15487.02,10,10,False,False,False
stoch,bidirectional,1D,9,2024-01,2024-09,-4926.4963,5073.5,12,12,False,True,True
stoch,bidirectional,1D,9,2024-04,2024-12,-4211.9769,5788.02,13,13,False,True,True
stoch,bidirectional,1D,9,2024-07,2025-03,-2145.7781,7854.22,11,11,False,True,True
stoch,bidirectional,1D,9,2024-10,2025-06,3731.6397,13731.64,7,7,False,False,False
stoch,bidirectional,1D,9,2025-01,2025-09,-1823.6719,8176.33,7,7,False,True,True
stoch,bidirectional,1D,9,2025-04,2025-12,-698.8298,9301.17,9,9,False,True,True
stoch,bidirectional,1D,9,2025-07,2026-03,-916.9378,9083.06,10,10,False,True,True
stoch,bidirectional,1D,12,2021-01,2021-12,2787.5344,12787.53,11,11,False,False,False
stoch,bidirectional,1D,12,2021-04,2022-03,-2395.9723,7604.03,9,9,False,True,True
stoch,bidirectional,1D,12,2021-07,2022-06,-285.5836,9714.42,10,10,False,True,True
stoch,bidirectional,1D,12,2021-10,2022-09,727.9875,10727.99,10,10,False,False,False
stoch,bidirectional,1D,12,2022-01,2022-12,-922.0225,9077.98,10,10,False,True,True
stoch,bidirectional,1D,12,2022-04,2023-03,7143.4044,17143.4,12,12,False,False,False
stoch,bidirectional,1D,12,2022-07,2023-06,-1413.0749,8586.93,12,12,False,True,True
stoch,bidirectional,1D,12,2022-10,2023-09,-41.7662,9958.23,11,11,False,True,False
stoch,bidirectional,1D,12,2023-01,2023-12,6941.2027,16941.2,12,12,False,False,False
stoch,bidirectional,1D,12,2023-04,2024-03,7224.6494,17224.65,12,12,False,False,False
stoch,bidirectional,1D,12,2023-07,2024-06,5212.0003,15212.0,12,12,False,False,False
stoch,bidirectional,1D,12,2023-10,2024-09,-1874.2162,8125.78,16,16,False,True,True
stoch,bidirectional,1D,12,2024-01,2024-12,-2637.4658,7362.53,17,17,False,True,True
stoch,bidirectional,1D,12,2024-04,2025-03,-3325.9918,6674.01,14,14,False,True,True
stoch,bidirectional,1D,12,2024-07,2025-06,-2917.0805,7082.92,13,13,False,True,True
stoch,bidirectional,1D,12,2024-10,2025-09,2450.0637,12450.06,12,12,False,False,False
