combo_id,carrier_id,v5_combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,tp_atr_mult,sl_atr_mult,sl_margin_pct,v5_atr_mult,v5_mean_cagr,v5_worst_mdd,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,safety_score,mdd_improvement,cagr_drop,tier_a,tier_b,tier_c,final_tier,v6_score,rank_in_tier,is_sanity_case,v5_v6_drift,window_stats_json
49,3,217,2.7,6,9,25,230,2.5,3.0,0.0,3.2,201.98126301723397,-95.69449737693961,8,6,161.66321374497892,173.56166395374254,-18.819805931189983,-103.9114312983725,-63.618452109371994,428,False,51.52154243578158,8.22,40.32,False,False,False,FAIL,-41.52,181,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 505.8139, ""mdd_raw"": -88.178, ""cagr_adj"": 505.8138744698761, ""mdd_adj"": -83.84227491862558, ""sharpe"": 1.8467, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 70850.9096628011}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 185.0681, ""mdd_raw"": -56.3856, ""cagr_adj"": 185.06805950826993, ""mdd_adj"": -60.35510856964024, ""sharpe"": 1.4415, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 31314.201806772027}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 177.306, ""mdd_raw"": -52.6755, ""cagr_adj"": 125.8390194017545, ""mdd_adj"": -61.78655049499589, ""sharpe"": 1.4961, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 30386.249751958985}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 598.9516, ""mdd_raw"": -64.5003, ""cagr_adj"": 197.57709959286126, ""mdd_adj"": -103.9114312983725, ""sharpe"": 1.9652, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 83207.81524209784}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 1.5501, ""mdd_raw"": -62.17, ""cagr_adj"": -0.049553132223445484, ""mdd_adj"": -62.45407435066846, ""sharpe"": 0.3799, ""trades_count"": 33, ""liquidated"": false, ""finishing_balance"": 10169.023232205793}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 305.2255, ""mdd_raw"": -45.3552, ""cagr_adj"": 271.9343180093702, ""mdd_adj"": -43.9349104854972, ""sharpe"": 1.911, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 45939.43735081254}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 2.2111, ""mdd_raw"": -47.4634, ""cagr_adj"": -18.819805931189983, ""mdd_adj"": -53.777058156290295, ""sharpe"": 0.4655, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 10241.177340118833}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 31.9735, ""mdd_raw"": -38.2391, ""cagr_adj"": 25.942698041112887, ""mdd_adj"": -38.886208600885766, ""sharpe"": 0.7551, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 13468.239552810512}]"
50,3,217,2.7,6,9,25,230,3.0,1.5,0.0,3.2,201.98126301723397,-95.69449737693961,8,7,166.48478625615988,143.06283020286247,-8.575596310510525,-100.8411669825688,-61.73380425161201,461,False,66.87591981411586,5.15,35.5,False,False,False,FAIL,-22.65,127,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 352.7297, ""mdd_raw"": -86.0834, ""cagr_adj"": 352.7296929697273, ""mdd_adj"": -83.61819821390975, ""sharpe"": 1.7734, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 51623.67743719286}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 199.1892, ""mdd_raw"": -58.9071, ""cagr_adj"": 199.18923601486335, ""mdd_adj"": -56.92521260122911, ""sharpe"": 1.4913, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 33008.172150960476}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 259.139, ""mdd_raw"": -49.5985, ""cagr_adj"": 191.51345691540328, ""mdd_adj"": -56.413268165842325, ""sharpe"": 1.749, ""trades_count"": 67, ""liquidated"": false, ""finishing_balance"": 40276.338954650455}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 760.8725, ""mdd_raw"": -64.5321, ""cagr_adj"": 313.2039963566091, ""mdd_adj"": -100.8411669825688, ""sharpe"": 2.1031, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 104416.65775620897}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 18.1489, ""mdd_raw"": -57.3699, ""cagr_adj"": 16.693313599772132, ""mdd_adj"": -58.508932133541855, ""sharpe"": 0.5834, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 11992.891106615214}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 285.9659, ""mdd_raw"": -37.5145, ""cagr_adj"": 256.2561791156615, ""mdd_adj"": -41.781130460988315, ""sharpe"": 1.9, ""trades_count"": 69, ""liquidated"": false, ""finishing_balance"": 43565.39119405798}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 12.5189, ""mdd_raw"": -46.579, ""cagr_adj"": -8.575596310510525, ""mdd_adj"": -53.21355828266336, ""sharpe"": 0.5637, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 11371.518380986932}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 16.528, ""mdd_raw"": -42.9187, ""cagr_adj"": 10.868011387752974, ""mdd_adj"": -42.56896717215257, ""sharpe"": 0.5471, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 11784.074522819139}]"
51,3,217,2.7,6,9,25,230,3.0,1.8,0.0,3.2,201.98126301723397,-95.69449737693961,8,7,158.83899538102472,138.0124090465348,-16.69586649682746,-100.99875673368783,-60.7502150556054,435,False,62.802970474507795,5.3,43.14,False,False,False,FAIL,-41.03,180,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 359.044, ""mdd_raw"": -85.7968, ""cagr_adj"": 359.04399019002585, ""mdd_adj"": -83.28090001442459, ""sharpe"": 1.7802, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 52406.741581019574}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 156.5694, ""mdd_raw"": -58.612, ""cagr_adj"": 156.56943200659995, ""mdd_adj"": -58.315633732885, ""sharpe"": 1.378, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 27918.759204820057}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 267.5911, ""mdd_raw"": -50.8866, ""cagr_adj"": 201.2985456643414, ""mdd_adj"": -56.69765413245723, ""sharpe"": 1.7727, ""trades_count"": 64, ""liquidated"": false, ""finishing_balance"": 41310.28496646443}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 709.4837, ""mdd_raw"": -62.907, ""cagr_adj"": 284.27995286189696, ""mdd_adj"": -100.99875673368783, ""sharpe"": 2.0556, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 97643.24725727578}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 9.8445, ""mdd_raw"": -58.5562, ""cagr_adj"": 8.413502808893991, ""mdd_adj"": -59.42072108458999, ""sharpe"": 0.4775, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 11077.317105998121}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 270.9135, ""mdd_raw"": -38.8271, ""cagr_adj"": 242.5139184132394, ""mdd_adj"": -42.169620482528316, ""sharpe"": 1.8527, ""trades_count"": 65, ""liquidated"": false, ""finishing_balance"": 41717.306765449335}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 4.1201, ""mdd_raw"": -48.826, ""cagr_adj"": -16.69586649682746, ""mdd_adj"": -56.033862134855475, ""sharpe"": 0.4768, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 10449.77434028893}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 41.0533, ""mdd_raw"": -31.2658, ""cagr_adj"": 35.28848760002761, ""mdd_adj"": -29.084572129414788, ""sharpe"": 0.8716, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 14465.180172092401}]"
52,3,217,2.7,6,9,25,230,3.0,2.0,0.0,3.2,201.98126301723397,-95.69449737693961,8,8,171.83468883472725,140.4707200642745,16.265693519223735,-100.99875673368783,-60.762988385285254,422,False,89.35612438470058,5.3,30.15,False,False,False,FAIL,28.79,22,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 358.708, ""mdd_raw"": -85.5771, ""cagr_adj"": 358.70803086042775, ""mdd_adj"": -83.02222385653829, ""sharpe"": 1.775, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 52365.05406460951}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 152.7258, ""mdd_raw"": -58.612, ""cagr_adj"": 152.7257780808433, ""mdd_adj"": -58.31563373288501, ""sharpe"": 1.3599, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 27463.314973487217}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 264.2494, ""mdd_raw"": -51.7799, ""cagr_adj"": 198.9490445288177, ""mdd_adj"": -57.8228558215831, ""sharpe"": 1.7635, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 40901.236968434976}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 764.2609, ""mdd_raw"": -62.907, ""cagr_adj"": 344.8335304459521, ""mdd_adj"": -100.99875673368783, ""sharpe"": 2.0975, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 104864.56007009522}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 23.9046, ""mdd_raw"": -55.9629, ""cagr_adj"": 22.3876032058024, ""mdd_adj"": -57.14390563864998, ""sharpe"": 0.6539, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 12630.891004469988}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 278.2888, ""mdd_raw"": -38.7341, ""cagr_adj"": 249.17350558072218, ""mdd_adj"": -42.078229568975985, ""sharpe"": 1.868, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 42622.00320306146}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 45.3677, ""mdd_raw"": -48.8184, ""cagr_adj"": 16.265693519223735, ""mdd_adj"": -56.03435389958427, ""sharpe"": 0.8488, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 15032.65507449798}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 37.6059, ""mdd_raw"": -32.1551, ""cagr_adj"": 31.63432445602887, ""mdd_adj"": -30.68794783037759, ""sharpe"": 0.8273, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 14086.095933830222}]"
53,3,217,2.7,6,9,25,230,3.0,2.5,0.0,3.2,201.98126301723397,-95.69449737693961,8,8,189.76336747105861,173.08434844763187,5.869459115632347,-99.96844298898449,-61.01097088756409,401,False,84.03109308908297,4.27,12.22,False,False,False,FAIL,12.35,60,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 487.0949, ""mdd_raw"": -88.4269, ""cagr_adj"": 487.0949463650045, ""mdd_adj"": -84.18255351184135, ""sharpe"": 1.8399, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 68474.6261024145}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 137.6235, ""mdd_raw"": -60.3861, ""cagr_adj"": 137.6234958364123, ""mdd_adj"": -60.102475982369405, ""sharpe"": 1.3094, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 25679.901687197656}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 351.1249, ""mdd_raw"": -43.7123, ""cagr_adj"": 274.7058682653871, ""mdd_adj"": -50.16653984303636, ""sharpe"": 1.9649, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 51637.359122861686}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 747.0605, ""mdd_raw"": -62.0466, ""cagr_adj"": 325.17311433941467, ""mdd_adj"": -99.96844298898449, ""sharpe"": 2.0841, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 102592.47656907754}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 13.0213, ""mdd_raw"": -60.1607, ""cagr_adj"": 11.486720698145358, ""mdd_adj"": -61.36969070106093, ""sharpe"": 0.5224, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 11426.865122775274}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 272.1245, ""mdd_raw"": -38.9611, ""cagr_adj"": 243.16976326972312, ""mdd_adj"": -42.30810462585174, ""sharpe"": 1.8485, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 41865.74073942893}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 33.999, ""mdd_raw"": -48.6055, ""cagr_adj"": 5.869459115632347, ""mdd_adj"": -54.34806500736812, ""sharpe"": 0.7581, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 13756.186276744342}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 39.2441, ""mdd_raw"": -37.3054, ""cagr_adj"": 32.98357187874965, ""mdd_adj"": -35.64189444000036, ""sharpe"": 0.8441, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 14266.143105023939}]"
54,3,217,2.7,6,9,25,230,3.0,3.0,0.0,3.2,201.98126301723397,-95.69449737693961,8,8,186.7135049340942,171.56531068341914,14.532313945977272,-93.43646326583472,-60.55589555487932,391,False,88.3544510120944,-2.26,15.27,False,False,False,FAIL,22.23,36,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 460.2093, ""mdd_raw"": -88.3966, ""cagr_adj"": 460.2092873746876, ""mdd_adj"": -84.14105818809087, ""sharpe"": 1.8172, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 65073.17149688004}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 151.1459, ""mdd_raw"": -56.3856, ""cagr_adj"": 151.1458725557123, ""mdd_adj"": -56.0098569726167, ""sharpe"": 1.3439, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 27276.287497239147}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 224.4891, ""mdd_raw"": -50.409, ""cagr_adj"": 166.70554065772544, ""mdd_adj"": -59.25990962470706, ""sharpe"": 1.6394, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 36060.90625903658}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 823.5433, ""mdd_raw"": -56.8446, ""cagr_adj"": 376.7606491136489, ""mdd_adj"": -93.43646326583472, ""sharpe"": 2.1408, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 112726.13466979726}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 16.1249, ""mdd_raw"": -58.9671, ""cagr_adj"": 14.532313945977272, ""mdd_adj"": -60.227172386922966, ""sharpe"": 0.5599, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 11769.20199589564}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 315.4194, ""mdd_raw"": -44.7651, ""cagr_adj"": 281.6937484894854, ""mdd_adj"": -42.38274542572015, ""sharpe"": 1.9377, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 47200.12351429067}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 43.775, ""mdd_raw"": -46.597, ""cagr_adj"": 14.676496139479568, ""mdd_adj"": -52.137959042316304, ""sharpe"": 0.8374, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 14853.262114752713}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 34.394, ""mdd_raw"": -38.3932, ""cagr_adj"": 27.984131196037175, ""mdd_adj"": -36.851999532825786, ""sharpe"": 0.7833, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 13733.532261132683}]"
55,3,217,2.7,6,9,25,230,3.5,1.5,0.0,3.2,201.98126301723397,-95.69449737693961,8,7,147.86341611706575,137.39526863039245,-9.366611037049422,-92.12915593674516,-61.24245324162278,425,False,66.39288449581147,-3.57,54.12,False,False,False,FAIL,-38.53,173,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 279.7419, ""mdd_raw"": -87.3568, ""cagr_adj"": 279.7419225002478, ""mdd_adj"": -87.92581789982303, ""sharpe"": 1.658, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 42644.36067456174}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 172.7627, ""mdd_raw"": -58.9071, ""cagr_adj"": 172.76271363170403, ""mdd_adj"": -58.74195946722308, ""sharpe"": 1.4114, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 29844.169381281725}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 262.5691, ""mdd_raw"": -50.059, ""cagr_adj"": 195.90005921105202, ""mdd_adj"": -56.589957615439836, ""sharpe"": 1.7596, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 40695.68621733157}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 439.5098, ""mdd_raw"": -57.9326, ""cagr_adj"": 142.1614545783771, ""mdd_adj"": -92.12915593674516, ""sharpe"": 1.8116, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 62752.89431659597}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 15.6168, ""mdd_raw"": -57.1363, ""cagr_adj"": 14.166331365008912, ""mdd_adj"": -60.168680775460444, ""sharpe"": 0.5563, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 11713.097478877664}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 411.4172, ""mdd_raw"": -35.5071, ""cagr_adj"": 374.0193316418844, ""mdd_adj"": -39.63407752249335, ""sharpe"": 2.1944, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 59200.77785350033}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 11.4131, ""mdd_raw"": -46.4206, ""cagr_adj"": -9.366611037049422, ""mdd_adj"": -53.76882528839859, ""sharpe"": 0.552, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 11249.8018873279}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 19.3815, ""mdd_raw"": -41.6472, ""cagr_adj"": 13.522127045301179, ""mdd_adj"": -40.981151427398785, ""sharpe"": 0.5887, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 12094.045748427687}]"
56,3,217,2.7,6,9,25,230,3.5,1.8,0.0,3.2,201.98126301723397,-95.69449737693961,8,7,204.55891086330382,229.22854870281378,-14.4620017870706,-96.85737624313822,-59.80117998309803,399,False,63.66137883848712,1.16,-2.58,False,False,False,FAIL,-26.99,138,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 678.7333, ""mdd_raw"": -82.2017, ""cagr_adj"": 678.7333467975251, ""mdd_adj"": -76.12646764180397, ""sharpe"": 1.9996, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 93083.84460756816}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 138.6088, ""mdd_raw"": -58.682, ""cagr_adj"": 138.60883360627, ""mdd_adj"": -67.65187317298899, ""sharpe"": 1.3176, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 25795.95634670057}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 274.2493, ""mdd_raw"": -50.8866, ""cagr_adj"": 208.53486117356942, ""mdd_adj"": -56.71277093700729, ""sharpe"": 1.7915, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 42126.294696297984}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 527.9401, ""mdd_raw"": -61.0079, ""cagr_adj"": 217.70977481146434, ""mdd_adj"": -96.85737624313822, ""sharpe"": 1.8968, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 74039.46576682395}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 7.5034, ""mdd_raw"": -58.9283, ""cagr_adj"": 6.077603389062292, ""mdd_adj"": -61.7505208852027, ""sharpe"": 0.4555, ""trades_count"": 33, ""liquidated"": false, ""finishing_balance"": 10820.312282705618}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 396.4065, ""mdd_raw"": -38.8271, ""cagr_adj"": 360.39165396695194, ""mdd_adj"": -38.35374629414655, ""sharpe"": 2.1574, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 57309.8718375548}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 5.449, ""mdd_raw"": -48.8979, ""cagr_adj"": -14.4620017870706, ""mdd_adj"": -54.10373440923774, ""sharpe"": 0.4892, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 10595.182772082959}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 46.8768, ""mdd_raw"": -30.5294, ""cagr_adj"": 40.8772149486581, ""mdd_adj"": -26.85295028125877, ""sharpe"": 0.9404, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 15107.072137317606}]"
57,3,217,2.7,6,9,25,230,3.5,2.0,0.0,3.2,201.98126301723397,-95.69449737693961,8,8,185.13201798320023,160.84367456003815,19.35228304513037,-95.62530212088039,-59.714919346411854,386,False,90.82714741999696,-0.07,16.85,False,False,False,FAIL,33.58,11,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 356.1628, ""mdd_raw"": -81.2947, ""cagr_adj"": 356.16277621548005, ""mdd_adj"": -73.9977726555403, ""sharpe"": 1.7213, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 52049.31246430779}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 138.0472, ""mdd_raw"": -58.3343, ""cagr_adj"": 138.0471664752943, ""mdd_adj"": -67.23785324854663, ""sharpe"": 1.3146, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 25729.797015635606}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 216.2526, ""mdd_raw"": -54.2976, ""cagr_adj"": 159.29856716991674, ""mdd_adj"": -62.355131742516654, ""sharpe"": 1.633, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 35064.65229424346}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 802.4589, ""mdd_raw"": -61.0079, ""cagr_adj"": 389.8014914647196, ""mdd_adj"": -95.62530212088039, ""sharpe"": 2.1329, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 109924.74880300227}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 20.8657, ""mdd_raw"": -56.0592, ""cagr_adj"": 19.35228304513037, ""mdd_adj"": -59.32508005401122, ""sharpe"": 0.6225, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 12293.70776991266}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 396.258, ""mdd_raw"": -38.7341, ""cagr_adj"": 360.3907781465658, ""mdd_adj"": -38.33652990446206, ""sharpe"": 2.1617, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 57291.19918228467}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 49.691, ""mdd_raw"": -48.8903, ""cagr_adj"": 21.341774258299083, ""mdd_adj"": -53.01009034411993, ""sharpe"": 0.8826, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 15520.463324042412}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 42.7282, ""mdd_raw"": -31.7262, ""cagr_adj"": 36.66130709019575, ""mdd_adj"": -27.83159470121762, ""sharpe"": 0.8909, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 14649.602230829576}]"
58,3,217,2.7,6,9,25,230,3.5,2.5,0.0,3.2,201.98126301723397,-95.69449737693961,8,8,244.4767651742362,273.21970535288483,8.529121113393145,-94.29604300629299,-59.81275729156723,365,False,85.15935972522095,-1.4,-42.5,False,False,False,FAIL,28.41,25,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 807.8478, ""mdd_raw"": -81.8744, ""cagr_adj"": 807.8478421601027, ""mdd_adj"": -73.37186756460652, ""sharpe"": 2.0809, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 109974.00462611705}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 139.6635, ""mdd_raw"": -56.9077, ""cagr_adj"": 139.66353103738683, ""mdd_adj"": -66.11603850598235, ""sharpe"": 1.3102, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 25920.227918280165}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 262.7738, ""mdd_raw"": -47.2195, ""cagr_adj"": 200.0337444073439, ""mdd_adj"": -53.39837345502969, ""sharpe"": 1.7587, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 40720.723618626886}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 825.5008, ""mdd_raw"": -60.1035, ""cagr_adj"": 408.43207678747035, ""mdd_adj"": -94.29604300629299, ""sharpe"": 2.149, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 112986.50701909677}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 10.0686, ""mdd_raw"": -60.7311, ""cagr_adj"": 8.529121113393145, ""mdd_adj"": -63.412882842405274, ""sharpe"": 0.4924, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 11101.945879788687}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 382.6045, ""mdd_raw"": -38.9611, ""cagr_adj"": 347.1381252183521, ""mdd_adj"": -38.412480194315606, ""sharpe"": 2.1298, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 55575.754713936054}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 41.6011, ""mdd_raw"": -48.0171, ""cagr_adj"": 12.421534356673746, ""mdd_adj"": -56.27176838264359, ""sharpe"": 0.8204, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 14608.714636133112}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 37.8916, ""mdd_raw"": -36.909, ""cagr_adj"": 31.74814631316667, ""mdd_adj"": -33.222604381261824, ""sharpe"": 0.8288, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 14117.479006165897}]"
