combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,atr_mult,sl_margin_pct,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,worst_mdd_recent,mean_cagr_recent,tier1,tier2,tier3,tier4,tier_pass,cagr_rank,safe_rank,safety_score,plateau_quality,plateau_score,sweet_spot_score,cross_validated,cross_val_status,v4_combo_id,v4_mean_cagr,v4_v5_2_drift,v5_combo_id,v5_mean_cagr,v5_v5_2_drift,window_stats_json
411,2.5,7,7,25,270,3.0,0.0,8,8,137.12347345866277,127.45170765801603,7.535605669971157,-90.09897026255179,-58.97466197223316,388,False,-45.3019436066031,32.61030760978073,True,True,False,True,False,1132,315,84.84368856439924,MIXED,53.48,69.04,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 66.652, ""mdd_raw"": -89.1735, ""cagr_adj"": 66.6519583232311, ""mdd_adj"": -88.93542433955385, ""sharpe"": 1.1812, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 17421.74622340608}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 321.7837, ""mdd_raw"": -53.4676, ""cagr_adj"": 321.7836877159036, ""mdd_adj"": -53.13442065660545, ""sharpe"": 1.7769, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 47988.614669824696}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 217.267, ""mdd_raw"": -50.8886, ""cagr_adj"": 158.0165836200987, ""mdd_adj"": -59.3014248499823, ""sharpe"": 1.6404, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 35187.22651195987}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 492.0994, ""mdd_raw"": -74.2323, ""cagr_adj"": 148.00470744712456, ""mdd_adj"": -90.09897026255179, ""sharpe"": 1.8525, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 69446.62048579338}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 13.7157, ""mdd_raw"": -56.4419, ""cagr_adj"": 12.138285007499672, ""mdd_adj"": -55.94859441379714, ""sharpe"": 0.5274, ""trades_count"": 26, ""liquidated"": false, ""finishing_balance"": 11503.385819706438}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 360.966, ""mdd_raw"": -37.6309, ""cagr_adj"": 325.1719503358831, ""mdd_adj"": -36.92469009715636, ""sharpe"": 2.0468, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 52866.002205843855}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 86.7934, ""mdd_raw"": -37.348, ""cagr_adj"": 57.685009549590305, ""mdd_adj"": -42.15182755161528, ""sharpe"": 1.1327, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 19755.73196685198}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 13.6911, ""mdd_raw"": -38.4312, ""cagr_adj"": 7.535605669971157, ""mdd_adj"": -45.3019436066031, ""sharpe"": 0.5043, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 11476.45862224013}]"
412,2.5,7,7,25,270,3.1,0.0,8,8,147.63691903436825,126.70998868317194,6.41689446509488,-90.56470010458033,-57.37430774882891,375,False,-41.28515401241391,33.32669679219341,True,True,True,True,True,953,347,84.37360335456023,MIXED,67.38,75.47,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 121.6701, ""mdd_raw"": -84.0776, ""cagr_adj"": 121.67006155005606, ""mdd_adj"": -78.85678907623202, ""sharpe"": 1.3163, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 23755.175090383193}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 306.0346, ""mdd_raw"": -52.9433, ""cagr_adj"": 306.0345546949568, ""mdd_adj"": -62.99879350597308, ""sharpe"": 1.7507, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 46039.38996107046}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 235.0106, ""mdd_raw"": -50.8886, ""cagr_adj"": 172.3083327341965, ""mdd_adj"": -59.35805730569109, ""sharpe"": 1.6962, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 37336.855400036}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 481.5999, ""mdd_raw"": -75.0882, ""cagr_adj"": 150.8872118926131, ""mdd_adj"": -90.56470010458033, ""sharpe"": 1.8436, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 68105.79271695686}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 15.8607, ""mdd_raw"": -55.5459, ""cagr_adj"": 14.300855331945694, ""mdd_adj"": -54.99724406376983, ""sharpe"": 0.5562, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 11740.021496060728}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 385.5458, ""mdd_raw"": -37.6309, ""cagr_adj"": 349.240942486791, ""mdd_adj"": -36.21030200207375, ""sharpe"": 2.1114, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 55944.929496456396}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 89.8226, ""mdd_raw"": -36.2421, ""cagr_adj"": 60.23649911929194, ""mdd_adj"": -34.723421919897305, ""sharpe"": 1.1516, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 20105.081334335424}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 12.6415, ""mdd_raw"": -39.4468, ""cagr_adj"": 6.41689446509488, ""mdd_adj"": -41.28515401241391, ""sharpe"": 0.4887, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 11362.785524893521}]"
413,2.5,7,7,25,270,3.2,0.0,8,8,150.27636747572447,129.04308890593063,6.099332720817308,-92.18372496111823,-58.469497775638104,369,False,-43.41452915491882,33.1432842515855,True,True,True,True,True,892,363,84.21421045765412,MIXED,78.09,79.95,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 123.7652, ""mdd_raw"": -84.2989, ""cagr_adj"": 123.76521718519822, ""mdd_adj"": -79.83737472437285, ""sharpe"": 1.3223, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 23999.31884950855}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 308.2986, ""mdd_raw"": -52.9433, ""cagr_adj"": 308.29860287425436, ""mdd_adj"": -62.99879350597305, ""sharpe"": 1.7558, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 46319.19365768096}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 267.4941, ""mdd_raw"": -49.0567, ""cagr_adj"": 202.69607748708344, ""mdd_adj"": -58.39767957233604, ""sharpe"": 1.7952, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 41298.41204700308}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 466.7228, ""mdd_raw"": -75.0882, ""cagr_adj"": 135.27716058335284, ""mdd_adj"": -92.18372496111823, ""sharpe"": 1.8276, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 66209.6619733789}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 15.8607, ""mdd_raw"": -55.5459, ""cagr_adj"": 14.300855331945694, ""mdd_adj"": -54.99724406376983, ""sharpe"": 0.5562, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 11740.021496060728}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 387.189, ""mdd_raw"": -37.6309, ""cagr_adj"": 351.5864578407901, ""mdd_adj"": -41.203214302718685, ""sharpe"": 2.1087, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 56151.26882750521}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 89.7698, ""mdd_raw"": -36.2421, ""cagr_adj"": 60.187235782353696, ""mdd_adj"": -34.723421919897305, ""sharpe"": 1.1513, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 20098.990510413634}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 12.2804, ""mdd_raw"": -39.2688, ""cagr_adj"": 6.099332720817308, ""mdd_adj"": -43.41452915491882, ""sharpe"": 0.4832, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 11323.69084609904}]"
414,2.5,7,7,27,230,3.0,0.0,8,8,153.2815495645274,119.46078394238369,14.269985915377381,-97.87674559229352,-60.270768205542886,406,False,-46.51648461855808,19.011646560235953,True,True,True,True,True,833,77,88.41810482508156,MIXED,78.26,82.0,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 311.3103, ""mdd_raw"": -82.1082, ""cagr_adj"": 311.3102617287544, ""mdd_adj"": -78.52290754840672, ""sharpe"": 1.7081, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 46511.175410486394}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 172.9863, ""mdd_raw"": -57.6993, ""cagr_adj"": 172.98631140086417, ""mdd_adj"": -57.39639547000645, ""sharpe"": 1.4104, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 29870.828805419344}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 201.1804, ""mdd_raw"": -51.3061, ""cagr_adj"": 146.98244193671175, ""mdd_adj"": -58.733342410232495, ""sharpe"": 1.5777, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 33247.62028810011}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 637.9548, ""mdd_raw"": -68.3433, ""cagr_adj"": 274.33815224621304, ""mdd_adj"": -97.87674559229352, ""sharpe"": 1.9919, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 88279.79371668703}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 34.7773, ""mdd_raw"": -52.7457, ""cagr_adj"": 33.0197466620497, ""mdd_adj"": -52.52714695789715, ""sharpe"": 0.7789, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 13843.268242015278}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 281.1815, ""mdd_raw"": -47.2362, ""cagr_adj"": 249.5921894211543, ""mdd_adj"": -47.60529184790782, ""sharpe"": 1.8449, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 42977.27006689531}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 53.4493, ""mdd_raw"": -41.0594, ""cagr_adj"": 23.753307205094522, ""mdd_adj"": -46.51648461855808, ""sharpe"": 0.9113, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 15945.545184708046}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 20.7142, ""mdd_raw"": -37.8579, ""cagr_adj"": 14.269985915377381, ""mdd_adj"": -42.98783119904084, ""sharpe"": 0.6067, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 12239.006225116495}]"
415,2.5,7,7,27,230,3.1,0.0,8,8,146.01980456467635,107.09537542510971,17.105340204229357,-98.41939873180014,-61.797388637719486,391,False,-47.56653565733723,21.439681642315023,True,True,True,True,True,975,23,89.91612584411155,MIXED,63.31,75.89,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 181.378, ""mdd_raw"": -87.6415, ""cagr_adj"": 181.37796472370079, ""mdd_adj"": -87.9740674834601, ""sharpe"": 1.5143, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 30785.443633444942}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 188.983, ""mdd_raw"": -55.6932, ""cagr_adj"": 188.98303861407894, ""mdd_adj"": -62.69509707532308, ""sharpe"": 1.4577, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 31783.102949190194}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 244.3567, ""mdd_raw"": -51.3061, ""cagr_adj"": 182.80160488488423, ""mdd_adj"": -58.575748671529915, ""sharpe"": 1.7044, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 38473.27555518729}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 623.466, ""mdd_raw"": -69.3948, ""cagr_adj"": 274.40569560151806, ""mdd_adj"": -98.41939873180014, ""sharpe"": 1.9812, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 86392.78874040667}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 31.7395, ""mdd_raw"": -54.7359, ""cagr_adj"": 29.9857268335451, ""mdd_adj"": -54.57000425677309, ""sharpe"": 0.7478, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 13503.620879100468}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 299.8069, ""mdd_raw"": -47.2641, ""cagr_adj"": 267.72504257505375, ""mdd_adj"": -48.119240926117726, ""sharpe"": 1.9023, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 45270.47021856323}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 55.9654, ""mdd_raw"": -40.5605, ""cagr_adj"": 25.77402308040069, ""mdd_adj"": -47.56653565733723, ""sharpe"": 0.9293, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 16230.654167943345}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 24.2938, ""mdd_raw"": -37.2636, ""cagr_adj"": 17.105340204229357, ""mdd_adj"": -36.45901629941457, ""sharpe"": 0.6548, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 12628.933493299137}]"
416,2.5,7,7,27,230,3.2,0.0,8,8,163.99319361544497,121.18755696809775,16.703841986242686,-100.36071870675471,-61.1285421623072,384,False,-47.56756871221781,21.2190586678505,True,True,True,True,True,595,27,89.70513907687737,PLATEAU,91.31,88.81,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 260.3838, ""mdd_raw"": -84.3938, ""cagr_adj"": 260.38383451249734, ""mdd_adj"": -84.81381025936028, ""sharpe"": 1.6396, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 40286.83103151044}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 190.0905, ""mdd_raw"": -55.6932, ""cagr_adj"": 190.09051913739629, ""mdd_adj"": -62.69509707532307, ""sharpe"": 1.4612, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 31915.85077300935}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 286.3417, ""mdd_raw"": -48.1301, ""cagr_adj"": 220.94661994373342, ""mdd_adj"": -52.32356586809497, ""sharpe"": 1.8232, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 43611.61964518396}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 601.3796, ""mdd_raw"": -69.3948, ""cagr_adj"": 252.3239357440503, ""mdd_adj"": -100.36071870675471, ""sharpe"": 1.9619, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 83522.82662291768}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 31.7731, ""mdd_raw"": -54.7359, ""cagr_adj"": 30.019349041668697, ""mdd_adj"": -54.57000425677309, ""sharpe"": 0.7482, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 13507.373722444088}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 350.5082, ""mdd_raw"": -47.2641, ""cagr_adj"": 315.74317320851276, ""mdd_adj"": -48.00307257903949, ""sharpe"": 2.0218, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 51560.45615992853}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 55.922, ""mdd_raw"": -40.5605, ""cagr_adj"": 25.734275349458315, ""mdd_adj"": -47.56756871221781, ""sharpe"": 0.929, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 16225.737099714268}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 23.8621, ""mdd_raw"": -37.2636, ""cagr_adj"": 16.703841986242686, ""mdd_adj"": -38.69449984089416, ""sharpe"": 0.6494, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 12581.869867924268}]"
417,2.5,7,7,27,250,3.0,0.0,8,8,160.10279477459605,124.54826855004964,8.171806726712427,-97.87674559229352,-59.91759213378923,395,False,-46.22462469064714,27.778056335862633,True,True,True,True,True,686,257,85.37137121159256,PLATEAU,79.85,82.1,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 265.2113, ""mdd_raw"": -82.8156, ""cagr_adj"": 265.2113337243181, ""mdd_adj"": -79.37203722208253, ""sharpe"": 1.6313, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 40873.74176578084}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 216.4502, ""mdd_raw"": -57.6993, ""cagr_adj"": 216.45023935704836, ""mdd_adj"": -57.39639547000639, ""sharpe"": 1.5297, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 35088.525719616584}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 192.6554, ""mdd_raw"": -51.3061, ""cagr_adj"": 137.76382441638498, ""mdd_adj"": -61.54716556220824, ""sharpe"": 1.5591, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 32223.468621913395}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 637.9548, ""mdd_raw"": -68.3433, ""cagr_adj"": 274.33815224621304, ""mdd_adj"": -97.87674559229352, ""sharpe"": 1.9919, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 88279.79371668703}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 17.5741, ""mdd_raw"": -56.1033, ""cagr_adj"": 15.814665805370854, ""mdd_adj"": -55.711150441615075, ""sharpe"": 0.5799, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 11929.329717345814}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 351.402, ""mdd_raw"": -36.5516, ""cagr_adj"": 315.6880299757079, ""mdd_adj"": -39.34301717006332, ""sharpe"": 2.0221, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 51671.93261289223}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 76.679, ""mdd_raw"": -36.8283, ""cagr_adj"": 47.38430594501284, ""mdd_adj"": -41.86960092139763, ""sharpe"": 1.0698, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 18592.96420435144}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 14.5151, ""mdd_raw"": -41.3652, ""cagr_adj"": 8.171806726712427, ""mdd_adj"": -46.22462469064714, ""sharpe"": 0.5198, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 11565.746800553341}]"
418,2.5,7,7,27,250,3.1,0.0,8,8,156.6156864669082,122.3125498114359,10.82409724179092,-98.41939873180014,-59.66864088494871,380,False,-40.084773215106416,30.308362514731222,True,True,True,True,True,767,168,86.69250337969459,PLATEAU,93.57,87.77,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 149.8416, ""mdd_raw"": -88.1301, ""cagr_adj"": 149.84161918417155, ""mdd_adj"": -88.44953110482463, ""sharpe"": 1.4378, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 27054.06307437097}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 234.9939, ""mdd_raw"": -52.557, ""cagr_adj"": 234.99390965895452, ""mdd_adj"": -62.69509707532307, ""sharpe"": 1.5843, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 37334.82698275689}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 234.6096, ""mdd_raw"": -51.3061, ""cagr_adj"": 172.262844931233, ""mdd_adj"": -59.672486338902544, ""sharpe"": 1.6878, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 37288.15406612821}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 623.466, ""mdd_raw"": -69.3948, ""cagr_adj"": 274.40569560151806, ""mdd_adj"": -98.41939873180014, ""sharpe"": 1.9812, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 86392.78874040667}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 23.0586, ""mdd_raw"": -54.9096, ""cagr_adj"": 21.317149384874767, ""mdd_adj"": -54.4300875052721, ""sharpe"": 0.6472, ""trades_count"": 28, ""liquidated"": false, ""finishing_balance"": 12536.944108023798}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 375.9529, ""mdd_raw"": -36.3531, ""cagr_adj"": 339.48754794505123, ""mdd_adj"": -37.03050285358613, ""sharpe"": 2.0864, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 54741.5972620304}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 79.576, ""mdd_raw"": -35.2996, ""cagr_adj"": 49.79262778767153, ""mdd_adj"": -36.56725025477462, ""sharpe"": 1.0887, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 18925.409477198977}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 17.9109, ""mdd_raw"": -40.2114, ""cagr_adj"": 10.82409724179092, ""mdd_adj"": -40.084773215106416, ""sharpe"": 0.5678, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 11934.224434397265}]"
419,2.5,7,7,27,250,3.2,0.0,8,8,174.5083398661116,135.16274052465891,10.32000093652008,-100.36071870675471,-59.4926026444146,373,False,-42.2841011615929,30.03313877530798,True,True,True,True,True,360,183,86.45109843792775,PLATEAU,90.62,88.28,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 221.9947, ""mdd_raw"": -84.9089, ""cagr_adj"": 221.9946559907368, ""mdd_adj"": -85.31500545738095, ""sharpe"": 1.5661, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 35644.64585336723}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 236.2777, ""mdd_raw"": -52.557, ""cagr_adj"": 236.27771936680654, ""mdd_adj"": -62.695097075323034, ""sharpe"": 1.5879, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 37490.76257666499}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 275.4062, ""mdd_raw"": -48.1301, ""cagr_adj"": 209.2110112619228, ""mdd_adj"": -56.48400112051301, ""sharpe"": 1.8088, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 42268.21784566625}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 601.3796, ""mdd_raw"": -69.3948, ""cagr_adj"": 252.3239357440503, ""mdd_adj"": -100.36071870675471, ""sharpe"": 1.9619, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 83522.82662291768}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 23.0586, ""mdd_raw"": -54.9096, ""cagr_adj"": 21.317149384874767, ""mdd_adj"": -54.4300875052721, ""sharpe"": 0.6472, ""trades_count"": 28, ""liquidated"": false, ""finishing_balance"": 12536.944108023798}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 434.4171, ""mdd_raw"": -36.6151, ""cagr_adj"": 394.87596962988584, ""mdd_adj"": -37.80376570242892, ""sharpe"": 2.2027, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 62107.70665460061}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 79.526, ""mdd_raw"": -35.2996, ""cagr_adj"": 49.746276614095876, ""mdd_adj"": -36.568044426051195, ""sharpe"": 1.0883, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 18919.676034252087}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 17.3825, ""mdd_raw"": -40.2114, ""cagr_adj"": 10.32000093652008, ""mdd_adj"": -42.2841011615929, ""sharpe"": 0.5605, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 11876.837033616506}]"
420,2.5,7,7,27,270,3.0,0.0,8,8,153.60704114068105,115.85904360202936,5.232580031389,-93.7503447831068,-59.66510335554749,389,False,-47.30215733637939,35.85699254751482,True,True,True,True,True,828,391,83.94209969239367,MIXED,67.35,75.88,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 210.4408, ""mdd_raw"": -83.6378, ""cagr_adj"": 210.44082056629927, ""mdd_adj"": -79.4855902052045, ""sharpe"": 1.5292, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 34256.65461158531}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 249.6247, ""mdd_raw"": -57.6993, ""cagr_adj"": 249.62467951362638, ""mdd_adj"": -57.39639547000639, ""sharpe"": 1.6115, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 39115.05557894381}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 220.7373, ""mdd_raw"": -50.4136, ""cagr_adj"": 160.61578174968204, ""mdd_adj"": -58.988391686812555, ""sharpe"": 1.6512, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 35606.81460478186}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 593.3743, ""mdd_raw"": -68.3433, ""cagr_adj"": 216.7568357141129, ""mdd_adj"": -93.7503447831068, ""sharpe"": 1.9481, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 82484.58672117272}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 6.8522, ""mdd_raw"": -59.2988, ""cagr_adj"": 5.267375144639286, ""mdd_adj"": -58.93491968364548, ""sharpe"": 0.4317, ""trades_count"": 27, ""liquidated"": false, ""finishing_balance"": 10748.908215601608}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 350.3314, ""mdd_raw"": -36.5516, ""cagr_adj"": 314.4368513420589, ""mdd_adj"": -39.59342675782713, ""sharpe"": 2.0188, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 51538.404717050274}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 95.4673, ""mdd_raw"": -36.8283, ""cagr_adj"": 66.48140506364064, ""mdd_adj"": -41.86960092139763, ""sharpe"": 1.1851, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 20757.412814512907}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 11.5752, ""mdd_raw"": -40.5192, ""cagr_adj"": 5.232580031389, ""mdd_adj"": -47.30215733637939, ""sharpe"": 0.4724, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 11247.379134152294}]"
